geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered
1400000US06037141700,6037141700,2010,2466,1429,2154,87.300003,66.300003,2154
1400000US06037143101,6037143101,2010,2500,1228,2157,86.300003,56.900002,2157
1400000US06037143102,6037143102,2010,715,351,616,100,57,616
1400000US06037143200,6037143200,2010,3275,1249,2330,71.099998,53.599998,2330
1400000US06037143301,6037143301,2010,1721,760,1275,74.099998,59.599998,1275
1400000US06037143302,6037143302,2010,3080,1360,2283,74.099998,59.599998,2283
1400000US06037143401,6037143401,2010,3047,1440,2436,79.900002,59.099998,2436
1400000US06037143402,6037143402,2010,1780,842,1424,80,59.099998,1424
1400000US06037143500,6037143500,2010,3713,1853,3009,81,61.599998,3009
1400000US06037143602,6037143602,2010,3600,1657,2754,76.5,60.200001,2754
1400000US06037143603,6037143603,2010,2056,793,1460,71,54.299999,1460
1400000US06037143605,6037143605,2010,1853,391,912,49.200001,42.900002,912
1400000US06037143606,6037143606,2010,1306,275,643,49.200001,42.799999,643
1400000US06037143700,6037143700,2010,2942,1539,2520,85.699997,61.099998,2520
1400000US06037143801,6037143801,2010,2169,1082,1897,87.5,57,1897
1400000US06037143802,6037143802,2010,1765,880,1543,87.400002,57,1543
1400000US06037143901,6037143901,2010,3128,1807,2828,90.400002,63.900002,2828
1400000US06037143902,6037143902,2010,2386,1241,1976,82.800003,62.799999,1976
1400000US06037181000,6037181000,2010,5178,2805,4433,85.599998,63.299999,4433
1400000US06037181300,6037181300,2010,2961,1799,3240,100,55.5,3240
1400000US06037181400,6037181400,2010,4232,1110,2154,50.900002,51.5,2154
1400000US06037181500,6037181500,2010,3013,1346,2278,75.599998,59.099998,2278
1400000US06037181600,6037181600,2010,3934,1197,2350,59.700001,50.900002,2350
1400000US06037183101,6037183101,2010,3318,1083,2158,65,50.200001,2158
1400000US06037183103,6037183103,2010,2776,900,2095,75.5,43,2095
1400000US06037183104,6037183104,2010,1648,640,1008,61.200001,63.5,1008
1400000US06037183220,6037183220,2010,2942,674,1553,52.799999,43.400002,1553
1400000US06037183221,6037183221,2010,2561,817,1638,64,49.900002,1638
1400000US06037183222,6037183222,2010,2968,1206,2304,77.599998,52.299999,2304
1400000US06037183300,6037183300,2010,2682,489,1077,40.200001,45.400002,1077
1400000US06037183401,6037183401,2010,2417,727,1480,61.200001,49.099998,1480
1400000US06037183402,6037183402,2010,2516,164,371,14.7,44.200001,371
1400000US06037183510,6037183510,2010,2176,644,1326,60.900002,48.599998,1326
1400000US06037183520,6037183520,2010,2685,579,1213,45.200001,47.700001,1213
1400000US06037183610,6037183610,2010,3231,484,1153,35.700001,42,1153
1400000US06037183620,6037183620,2010,2589,650,1335,51.599998,48.700001,1335
1400000US06037183701,6037183701,2010,2581,555,1300,50.400002,42.700001,1300
1400000US06037183702,6037183702,2010,2283,735,1440,63.099998,51,1440
1400000US06037183810,6037183810,2010,3051,810,1935,63.400002,41.900002,1935
1400000US06037183820,6037183820,2010,2280,95,170,7.5,55.900002,170
1400000US06037185101,6037185101,2010,1964,740,1300,66.199997,56.900002,1300
1400000US06037185102,6037185102,2010,3524,1327,2334,66.199997,56.900002,2334
1400000US06037185202,6037185202,2010,2896,1053,1908,65.900002,55.200001,1908
1400000US06037185203,6037185203,2010,2412,596,1336,55.400002,44.599998,1336
1400000US06037185204,6037185204,2010,1647,754,1241,75.300003,60.799999,1241
1400000US06037185310,6037185310,2010,2329,486,1107,47.5,43.900002,1107
1400000US06037185320,6037185320,2010,2205,445,1001,45.400002,44.5,1001
1400000US06037186100,6037186100,2010,4049,958,1818,44.900002,52.700001,1818
1400000US06037186201,6037186201,2010,2681,803,1612,60.099998,49.799999,1612
1400000US06037186202,6037186202,2010,1190,577,1068,89.699997,54,1068
1400000US06037186203,6037186203,2010,2356,719,1212,51.400002,59.299999,1212
1400000US06037186301,6037186301,2010,2208,455,1022,46.299999,44.5,1022
1400000US06037186302,6037186302,2010,4219,1350,2496,59.200001,54.099998,2496
1400000US06037186401,6037186401,2010,2622,317,745,28.4,42.599998,745
1400000US06037186403,6037186403,2010,2319,545,1202,51.799999,45.299999,1202
1400000US06037186404,6037186404,2010,2036,318,788,38.700001,40.400002,788
1400000US06037187101,6037187101,2010,2583,961,1940,75.099998,49.5,1940
1400000US06037187102,6037187102,2010,2360,698,1493,63.299999,46.799999,1493
1400000US06037187200,6037187200,2010,2375,717,1482,62.400002,48.400002,1482
1400000US06037187300,6037187300,2010,3146,1366,2264,72,60.299999,2264
1400000US06037188100,6037188100,2010,3520,1032,2007,57,51.400002,2007
1400000US06037188201,6037188201,2010,2863,1499,2531,88.400002,59.200001,2531
1400000US06037188202,6037188202,2010,2097,858,1393,66.400002,61.599998,1393
1400000US06037188300,6037188300,2010,2876,1251,2265,78.800003,55.200001,2265
1400000US06037189101,6037189101,2010,2837,829,1728,60.900002,48,1728
1400000US06037189102,6037189102,2010,2732,1201,2184,79.900002,55,2184
1400000US06037189201,6037189201,2010,2852,804,1842,64.599998,43.599998,1842
1400000US06037189202,6037189202,2010,2346,1162,1920,81.800003,60.5,1920
1400000US06037189300,6037189300,2010,2514,1323,2195,87.300003,60.299999,2195
1400000US06037189400,6037189400,2010,2989,1472,2537,84.900002,58,2537
1400000US06037189501,6037189501,2010,2309,789,1644,71.199997,48,1644
1400000US06037189502,6037189502,2010,1678,574,1195,71.199997,48,1195
1400000US06037189600,6037189600,2010,3405,1314,2425,71.199997,54.200001,2425
1400000US06037189702,6037189702,2010,2184,833,1560,71.400002,53.400002,1560
1400000US06037189703,6037189703,2010,2845,1031,1793,63,57.5,1793
1400000US06037189704,6037189704,2010,811,294,510,100,57.599998,510
1400000US06037189801,6037189801,2010,1838,773,1503,81.800003,51.400002,1503
1400000US06037189802,6037189802,2010,1427,600,1167,81.800003,51.400002,1167
1400000US06037189903,6037189903,2010,2079,551,1190,57.200001,46.299999,1190
1400000US06037189904,6037189904,2010,2220,487,1177,53,41.400002,1177
1400000US06037189905,6037189905,2010,2104,619,1365,64.900002,45.299999,1365
1400000US06037189906,6037189906,2010,2619,670,1587,60.599998,42.200001,1587
1400000US06037189907,6037189907,2010,2096,537,1270,60.599998,42.299999,1270
1400000US06037190101,6037190101,2010,1546,340,850,55,40,850
1400000US06037190102,6037190102,2010,2592,569,1425,55,39.900002,1425
1400000US06037190201,6037190201,2010,2574,289,1214,47.200001,23.799999,1214
1400000US06037190202,6037190202,2010,3034,682,1651,54.400002,41.299999,1651
1400000US06037190302,6037190302,2010,2580,574,1377,53.400002,41.700001,1377
1400000US06037190303,6037190303,2010,1760,392,939,53.400002,41.700001,939
1400000US06037190401,6037190401,2010,2888,607,1396,48.299999,43.5,1396
1400000US06037190402,6037190402,2010,2005,432,1110,55.400002,38.900002,1110
1400000US06037190510,6037190510,2010,3295,439,1377,41.799999,31.9,1377
1400000US06037190520,6037190520,2010,3003,313,1098,36.599998,28.5,1098
1400000US06037190701,6037190701,2010,1759,465,1149,65.300003,40.5,1149
1400000US06037190702,6037190702,2010,795,210,520,100,40.400002,520
1400000US06037190801,6037190801,2010,2569,445,1082,42.099998,41.099998,1082
1400000US06037190802,6037190802,2010,2723,502,1213,44.5,41.400002,1213
1400000US06037190901,6037190901,2010,3425,372,1162,33.900002,32,1162
1400000US06037190902,6037190902,2010,3001,508,1274,42.5,39.900002,1274
1400000US06037191000,6037191000,2010,2543,505,1290,50.700001,39.099998,1290
1400000US06037191110,6037191110,2010,3726,353,985,26.4,35.799999,985
1400000US06037191120,6037191120,2010,3158,449,1271,40.200001,35.299999,1271
1400000US06037191201,6037191201,2010,3990,566,1826,45.799999,31,1826
1400000US06037191203,6037191203,2010,2232,381,975,43.700001,39.099998,975
1400000US06037191204,6037191204,2010,1699,277,720,42.400002,38.5,720
1400000US06037191301,6037191301,2010,2106,464,1092,51.900002,42.5,1092
1400000US06037191302,6037191302,2010,1813,337,832,45.900002,40.5,832
1400000US06037191410,6037191410,2010,4081,508,1238,30.299999,41,1238
1400000US06037191420,6037191420,2010,2841,350,868,30.6,40.299999,868
1400000US06037191500,6037191500,2010,4333,611,1416,32.700001,43.099998,1416
1400000US06037191610,6037191610,2010,3496,511,1245,35.599998,41,1245
1400000US06037191620,6037191620,2010,2136,345,893,41.799999,38.599998,893
1400000US06037191710,6037191710,2010,2359,421,972,41.200001,43.299999,972
1400000US06037191720,6037191720,2010,3268,380,893,27.299999,42.599998,893
1400000US06037191810,6037191810,2010,2480,458,1129,45.5,40.599998,1129
1400000US06037191820,6037191820,2010,2197,530,1176,53.5,45.099998,1176
1400000US06037191901,6037191901,2010,3536,1239,2719,76.900002,45.599998,2719
1400000US06037191902,6037191902,2010,2975,517,897,30.200001,57.599998,897
1400000US06037192001,6037192001,2010,2078,798,1612,77.599998,49.5,1612
1400000US06037192002,6037192002,2010,2205,819,1617,73.300003,50.599998,1617
1400000US06037192300,6037192300,2010,2316,1068,1873,80.900002,57,1873
1400000US06037192410,6037192410,2010,3164,1184,2188,69.199997,54.099998,2188
1400000US06037192420,6037192420,2010,3067,493,1284,41.900002,38.400002,1284
1400000US06037192510,6037192510,2010,3216,444,1045,32.5,42.5,1045
1400000US06037192520,6037192520,2010,3739,484,1188,31.799999,40.700001,1188
1400000US06037192610,6037192610,2010,3450,497,1267,36.700001,39.200001,1267
1400000US06037192620,6037192620,2010,2932,369,903,30.799999,40.900002,903
1400000US06037192700,6037192700,2010,2566,419,1148,44.700001,36.5,1148
1400000US06037194101,6037194101,2010,2520,1264,2253,89.400002,56.099998,2253
1400000US06037194102,6037194102,2010,2834,1351,2312,81.599998,58.400002,2312
1400000US06037194200,6037194200,2010,2908,1439,2548,87.599998,56.5,2548
1400000US06037194300,6037194300,2010,2726,1209,2019,74.099998,59.900002,2019
1400000US06037194401,6037194401,2010,2207,1048,2055,93.099998,51,2055
1400000US06037194402,6037194402,2010,3259,919,1877,57.599998,49,1877
1400000US06037194500,6037194500,2010,1842,736,1501,81.5,49,1501
1400000US06037195100,6037195100,2010,4267,2251,3323,77.900002,67.699997,3323
1400000US06037195201,6037195201,2010,2582,1276,2148,83.199997,59.400002,2148
1400000US06037195202,6037195202,2010,2818,1232,2008,71.300003,61.400002,2008
1400000US06037195300,6037195300,2010,2806,966,1997,71.199997,48.400002,1997
1400000US06037195400,6037195400,2010,3855,1855,3059,79.400002,60.599998,3059
1400000US06037195500,6037195500,2010,4658,1847,3231,69.400002,57.200001,3231
1400000US06037195600,6037195600,2010,2655,814,1554,58.5,52.400002,1554
1400000US06037195710,6037195710,2010,3732,547,1337,35.799999,40.900002,1337
1400000US06037195720,6037195720,2010,1822,424,967,53.099998,43.799999,967
1400000US06037195802,6037195802,2010,1856,413,985,53.099998,41.900002,985
1400000US06037195803,6037195803,2010,2491,899,1777,71.300003,50.599998,1777
1400000US06037195804,6037195804,2010,2499,441,990,39.599998,44.5,990
1400000US06037195901,6037195901,2010,2046,609,1241,60.700001,49.099998,1241
1400000US06037195902,6037195902,2010,1647,726,1260,76.5,57.599998,1260
1400000US06037195903,6037195903,2010,2170,566,1137,52.400002,49.799999,1137
1400000US06037197200,6037197200,2010,2996,728,1682,56.099998,43.299999,1682
1400000US06037197300,6037197300,2010,2985,1162,2241,75.099998,51.900002,2241
1400000US06037197410,6037197410,2010,3063,1289,2166,70.699997,59.5,2166
1400000US06037197420,6037197420,2010,2987,815,1790,59.900002,45.5,1790
1400000US06037197500,6037197500,2010,3064,850,1672,54.599998,50.799999,1672
1400000US06037197600,6037197600,2010,1699,444,939,55.299999,47.299999,939
1400000US06037197700,6037197700,2010,4455,624,1780,40,35.099998,1780
1400000US06037199001,6037199001,2010,501,84,210,100,40,210
1400000US06037199002,6037199002,2010,2762,468,1162,42.099998,40.299999,1162
1400000US06037199110,6037199110,2010,2003,489,1059,52.900002,46.200001,1059
1400000US06037199120,6037199120,2010,2827,411,1061,37.5,38.700001,1061
1400000US06037199201,6037199201,2010,3181,407,1083,34,37.599998,1083
1400000US06037199202,6037199202,2010,1810,520,1155,63.799999,45,1155
1400000US06037199300,6037199300,2010,3037,1060,1985,65.400002,53.400002,1985
1400000US06037199400,6037199400,2010,3354,531,1317,39.299999,40.299999,1317
1400000US06037199700,6037199700,2010,2593,527,1250,48.200001,42.200001,1250
1400000US06037199801,6037199801,2010,2186,349,870,39.799999,40.099998,870
1400000US06037199802,6037199802,2010,1940,310,772,39.799999,40.200001,772
1400000US06037199900,6037199900,2010,1925,261,744,38.599998,35.099998,744
1400000US06037201110,6037201110,2010,1850,687,1440,77.800003,47.700001,1440
1400000US06037201120,6037201120,2010,2995,596,1375,45.900002,43.299999,1375
1400000US06037201200,6037201200,2010,2025,394,1005,49.599998,39.200001,1005
1400000US06037201301,6037201301,2010,2432,691,1506,61.900002,45.900002,1506
1400000US06037201302,6037201302,2010,3668,1261,2121,57.799999,59.5,2121
1400000US06037201401,6037201401,2010,3549,713,1788,50.400002,39.900002,1788
1400000US06037201402,6037201402,2010,3692,1129,2297,62.200001,49.200001,2297
1400000US06037201501,6037201501,2010,3822,1058,2244,58.700001,47.099998,2244
1400000US06037201503,6037201503,2010,2145,438,1136,53,38.599998,1136
1400000US06037201504,6037201504,2010,1810,399,960,53,41.599998,960
1400000US06037201601,6037201601,2010,1905,728,1573,82.599998,46.299999,1573
1400000US06037201602,6037201602,2010,2253,394,838,37.200001,47,838
1400000US06037201700,6037201700,2010,4556,878,2253,49.5,39,2253
1400000US06037203100,6037203100,2010,2639,571,1625,61.599998,35.099998,1625
1400000US06037203200,6037203200,2010,3250,616,1498,46.099998,41.099998,1498
1400000US06037203300,6037203300,2010,1401,106,295,21.1,35.900002,295
1400000US06037203500,6037203500,2010,2460,376,979,39.799999,38.400002,979
1400000US06037203601,6037203601,2010,2167,400,948,43.700001,42.200001,948
1400000US06037203602,6037203602,2010,1467,271,642,43.799999,42.200001,642
1400000US06037203710,6037203710,2010,2499,401,932,37.299999,43,932
1400000US06037203720,6037203720,2010,3090,456,1069,34.599998,42.700001,1069
1400000US06037203800,6037203800,2010,3090,668,1577,51,42.400002,1577
1400000US06037203900,6037203900,2010,2204,472,1040,47.200001,45.400002,1040
1400000US06037204110,6037204110,2010,2094,484,1063,50.799999,45.5,1063
1400000US06037204120,6037204120,2010,2010,390,827,41.099998,47.200001,827
1400000US06037204200,6037204200,2010,2048,344,836,40.799999,41.099998,836
1400000US06037204300,6037204300,2010,3183,656,1484,46.599998,44.200001,1484
1400000US06037204410,6037204410,2010,1652,252,614,37.200001,41,614
1400000US06037204420,6037204420,2010,2677,237,640,23.9,37,640
1400000US06037204600,6037204600,2010,3125,500,1217,38.900002,41.099998,1217
1400000US06037204700,6037204700,2010,3085,730,1737,56.299999,42,1737
1400000US06037204810,6037204810,2010,2803,594,1500,53.5,39.599998,1500
1400000US06037204820,6037204820,2010,1479,369,826,55.799999,44.700001,826
1400000US06037204910,6037204910,2010,2076,372,884,42.599998,42.099998,884
1400000US06037204920,6037204920,2010,1557,362,937,60.200001,38.599998,937
1400000US06037205110,6037205110,2010,2259,220,571,25.299999,38.5,571
1400000US06037205120,6037205120,2010,2258,402,1015,45,39.599998,1015
1400000US06037206010,6037206010,2010,2304,425,1251,54.299999,34,1251
1400000US06037206020,6037206020,2010,8676,65,171,2,38,171
1400000US06037206050,6037206050,2010,1960,292,657,33.5,44.400002,657
1400000US06037206051,6037206051,2010,1783,621,1368,76.699997,45.400002,1368
1400000US06037206052,6037206052,2010,441,154,339,100,45.400002,339
1400000US06037206053,6037206053,2010,1988,338,799,40.200001,42.299999,799
1400000US06037206054,6037206054,2010,1410,240,566,40.099998,42.400002,566
1400000US06037206201,6037206201,2010,904,195,489,100,39.900002,489
1400000US06037206202,6037206202,2010,1702,366,919,54,39.799999,919
1400000US06037206301,6037206301,2010,1277,101,696,54.5,14.5,696
1400000US06037206302,6037206302,2010,438,35,239,100,14.6,239
1400000US06037206303,6037206303,2010,4099,325,2236,54.5,14.5,2236
1400000US06037207101,6037207101,2010,2220,358,995,44.799999,36,995
1400000US06037207102,6037207102,2010,1890,147,462,24.4,31.799999,462
1400000US06037207103,6037207103,2010,1793,106,322,18,32.900002,322
1400000US06037207303,6037207303,2010,1243,598,1703,100,35.099998,1703
1400000US06037207304,6037207304,2010,353,170,484,100,35.099998,484
1400000US06037207305,6037207305,2010,1424,685,1951,100,35.099998,1951
1400000US06037207306,6037207306,2010,1092,0,0,0,,0
1400000US06037207307,6037207307,2010,331,0,0,100,,0
1400000US06037207308,6037207308,2010,311,0,0,100,,0
1400000US06037207400,6037207400,2010,753,709,1266,100,56,1266
1400000US06037207501,6037207501,2010,2082,244,554,26.6,44,554
1400000US06037207502,6037207502,2010,2267,284,819,36.099998,34.700001,819
1400000US06037207711,6037207711,2010,958,394,959,100,41.099998,959
1400000US06037207712,6037207712,2010,563,231,563,100,41,563
1400000US06037207901,6037207901,2010,625,134,322,100,41.599998,322
1400000US06037207902,6037207902,2010,2151,462,1108,51.5,41.700001,1108
1400000US06037208001,6037208001,2010,2469,371,929,37.599998,39.900002,929
1400000US06037208002,6037208002,2010,1694,255,638,37.700001,40,638
